time_points,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69
PF3D7_0929900,0.661431,0.81209,0.704477,0,0.181941,0.265628,1.03967,4.68177,8.34783,18.1476,18.5927,16.8363,1.40361,0.542391,0,0.365691,0,0.412629,0.707467,2.58225,6.36797,9.7754,12.8194,16.8639
PF3D7_0930000,0.250699,0.0820806,0.0445024,0.0613221,0,0,0,0.377904,0.577906,0.465205,0.442419,0.0686168,0,0.0456844,0,0,0,0,0,0.108749,0.41976,0.553639,0.647847,0.138953
PF3D7_0930100,8.86633,2.4563,1.15015,0.959252,1.54254,5.61491,11.0479,14.1772,18.3422,23.5414,25.0081,23.9095,10.7744,3.56281,0.402194,0.516735,1.86889,5.62574,11.7692,12.3435,17.6527,25.4504,21.9507,21.4842
PF3D7_0930200,11.7645,2.36038,1.06964,0.236879,0.197321,0.201658,0.47921,1.02961,0.396866,1.26933,3.56269,27.0653,29.2274,5.96085,0.790725,0.211522,0.408254,0.134253,0.583127,0.622342,0.630574,0.877387,1.11224,5.56636
PF3D7_0930300,6169.78,975.946,261.132,94.1921,41.1501,18.9625,39.9581,19.2267,196.712,869.152,3016.15,8592.91,6348.31,1710.38,242.402,68.4257,29.8349,14.0159,6.30905,14.4625,108.811,748.22,2450.15,5708.11
PF3D7_0930400,50.8089,102.188,84.0595,93.0686,55.6647,52.6245,25.8226,29.6083,18.6729,14.229,13.0654,21.6743,73.352,108.645,114.008,97.2755,61.5504,46.066,32.7727,19.71,17.055,5.4993,6.7525,5.98096
PF3D7_0930500,65.9174,43.7819,34.2924,28.7735,24.1294,19.1563,14.5915,10.8764,11.8079,15.4781,51.9828,145.242,81.7379,51.0785,38.2614,28.1213,26.6415,28.2529,16.5248,13.4502,12.7799,12.2437,30.755,78.788
PF3D7_0930600,14.9895,37.9972,37.6548,35.3594,32.2357,27.6359,19.6937,21.33,23.7686,26.0539,20.6887,13.7066,15.4224,33.2746,41.3225,35.3258,30.0875,30.8869,24.454,19.0139,20.2176,14.0435,20.6215,17.3295
PF3D7_0930700,1.86497,11.1435,11.8629,12.659,11.571,12.5243,8.34644,9.57456,5.12307,4.53186,2.76877,1.31865,4.25075,10.3088,17.1312,15.0464,13.857,14.5431,10.7274,8.71909,8.06678,4.75218,2.04459,1.78023
PF3D7_0930800,8.08721,2.89707,1.3838,1.10728,2.97444,11.4423,23.5785,26.4901,31.4789,37.2006,41.2502,44.3645,9.89326,2.79624,0.852402,0.88383,3.63225,11.0743,19.7811,23.3661,28.5778,29.4264,35.4766,37.7646
PF3D7_0930900,2.62458,1.45008,0.873557,0.962974,1.62438,2.76679,3.09406,5.80543,4.99135,2.2177,2.23314,6.59985,2.32064,0.538055,1.0715,0.48369,1.55593,2.25132,5.05304,5.40784,3.70784,3.67827,1.96533,5.09146
PF3D7_0931000,13.1757,14.78,10.7449,12.1302,12.4375,16.0691,5.88442,10.4961,11.7847,18.5689,14.0221,10.3196,9.66383,11.934,13.8943,12.7591,13.9733,20.746,10.9205,5.56774,8.44579,5.42625,9.16592,7.0872
PF3D7_0931100,300.661,271.814,146.594,142.611,123.325,189.312,84.0268,55.4965,25.6816,18.6843,10.1401,35.7155,267.357,299.849,197.801,146.715,149.217,193.644,138.501,49.5714,33.0383,6.566,13.3724,12.6919
PF3D7_0931200,1.01273,4.97365,4.58423,8.26763,5.01434,3.66038,2.68626,2.93704,3.41426,5.58745,9.19139,7.27617,1.43273,3.32187,4.34129,6.6257,19.2122,8.21323,6.06603,4.61271,6.78273,7.9998,3.65795,5.33254
PF3D7_0931300,0.861829,1.26976,2.01942,2.90914,3.12925,1.3152,0.67733,0.135561,0.2384,0.54831,0.304181,0.353826,0.609621,0.282689,0.985174,1.96947,1.47145,0.860232,1.03243,0.373845,0.144301,0.263526,0.242957,0.477679
PF3D7_0931400,50.815,35.3194,67.6974,102.017,93.8041,100.272,86.5071,119.296,128.715,153.289,144.196,89.1323,32.9589,24.2726,77.4685,102.92,116.255,111.952,123.727,106.185,150.308,71.5814,136.886,107.513
PF3D7_0931500,8.36475,3.1804,3.305,9.10824,8.16449,5.09304,3.28702,4.93397,4.10525,15.1821,27.6865,32.2369,14.8876,4.13034,4.40641,8.55317,12.2852,9.25825,4.73321,4.4478,11.0689,16.5015,18.3513,32.3043
PF3D7_0931600,1.56049,0.109482,0.237435,0,0,0.0895262,0.0876014,0.131494,0.154166,0.620504,0.562011,0.915231,1.26151,0.243741,0,0.0821674,0.422905,0.556284,0,0,0.279944,0.227218,0.0785562,1.48272
PF3D7_0931700,0.379934,0.404278,0.236052,0.255567,0.139345,0.10172,0.124416,0.161854,0.197059,0.239203,0.143676,0.18198,0.223958,0.173087,0.0517036,0.0466794,0,0,0,0.0824042,0,0.0322708,0.0223139,0.175486
PF3D7_0931800,48.4625,48.1631,62.59,80.8555,99.4025,124.206,138.105,150.394,183.076,202.377,194.04,159.641,50.6107,41.9309,67.067,89.383,95.0129,92.6033,102.446,120.919,145.995,214.306,231.017,172.269
PF3D7_0931900,19.882,4.00849,1.33743,0.307151,0.230272,0.0840475,0.246721,0.493788,0.868388,0.873798,4.85409,31.1038,24.7225,6.06385,1.36707,0.154278,0.198513,0,0,0.272351,0.525625,0.31997,1.54873,9.27987
PF3D7_0932000,992.881,97.1877,34.5231,4.17291,0,1.82697,8.93845,10.9573,8.6517,9.72314,110.676,593.001,765.877,160.413,20.43,5.86879,5.39392,4.96656,9.73182,16.2805,27.6121,32.4581,67.3304,678.282
PF3D7_0932100,135.04,29.7703,14.7558,8.79423,2.82426,1.82956,2.40478,5.8156,17.1516,39.7047,115.11,320.893,148.092,45.2758,15.1707,6.89213,3.83753,0.954422,1.23638,3.59844,10.5596,16.3387,77.0101,177.546
PF3D7_0932200,3515.22,375.245,95.7413,32.4031,19.304,9.34163,37.9575,81.7819,218.258,297.553,757.193,2329.71,2029.43,576.557,78.7091,24.4135,17.2025,7.62463,27.6635,112.704,227.746,515.574,1067.55,2577.92
PF3D7_0932300,9.13618,5.76884,15.2912,45.7326,91.5936,121.996,135.785,120.579,102.755,63.8185,27.5161,14.9366,4.96232,4.68244,18.6496,55.6533,105.152,119.029,110.18,105.412,99.0907,83.684,56.7718,24.6862
PF3D7_0932400,7.66985,2.15243,1.49117,0.759366,0.669764,0.977833,8.2764,16.3968,25.0893,28.6101,27.0092,25.8408,7.49212,2.5291,0.54673,0.224365,0.461911,1.06328,6.87546,16.1599,32.2581,38.0949,35.3502,37.4502
PF3D7_0932500,4.2213,1.82435,0.764323,0.309764,0.232231,0.40686,2.09009,4.13331,8.14471,15.1236,17.4957,16.1868,4.18035,1.15386,0.310207,0.155591,0.400403,0.526685,1.80604,3.99184,8.12816,14.9729,22.2831,32.7091
PF3D7_0932600,12.7612,3.24548,1.69896,1.42137,3.00877,9.3345,17.3721,31.4978,47.6709,75.0723,69.6861,35.6448,10.4774,4.60936,0.837295,0.755932,2.59379,7.67664,13.8443,21.7468,27.2808,50.2854,39.749,33.3443
PF3D7_0932700,1.26371,0.896452,1.04685,0.965965,1.58356,4.0177,10.0421,10.3114,8.09592,3.39185,1.62834,1.41234,0.645591,0.959513,0.558911,0.569292,1.26526,3.39431,9.07116,9.8519,9.71258,6.52964,2.93165,2.10128
PF3D7_0932800,25.0076,45.9332,51.5049,51.3685,47.0279,49.9175,54.5355,49.4606,50.636,56.8736,52.7654,40.9093,25.8852,40.486,52.6245,55.447,71.8332,74.1692,65.132,67.9631,67.6173,84.1928,71.0205,70.8916
PF3D7_0932900,0.450527,0.885033,1.43954,1.15711,0.991416,0.723717,0,0.797234,0,0.895727,0.11358,0,0.637367,0.738887,0.735723,0.498172,2.13669,4.21586,1.92753,0.97715,0.377172,0,0,0.24971
PF3D7_0933000,80.884,93.3549,83.3457,66.9683,61.3471,46.4682,36.6169,28.3073,30.3189,30.1405,26.95,40.1739,98.577,104.274,84.6538,69.3013,45.4269,45.7745,34.9849,29.0075,23.6357,28.746,27.294,23.8902
PF3D7_0933100,4.00593,3.34982,2.30629,1.9465,0.953009,1.04352,0.850905,0.5109,0.804889,1.1301,1.73324,1.31127,3.06338,4.20239,1.98906,1.17723,1.54044,1.18199,0.949592,0.77492,0.929061,1.32423,1.6024,1.65025
PF3D7_0933200,17.2677,6.05739,2.95577,2.37586,2.88384,12.2594,71.3692,107.735,105.661,74.9156,49.13,32.2816,11.9963,5.73141,2.64362,1.25019,1.75489,9.61814,52.3743,85.6046,90.0928,95.8579,53.5688,35.207
PF3D7_0933300,3.09441,0.969082,0.477651,0.296181,0.320736,0.720406,6.22089,12.1154,14.561,13.5438,11.7131,12.9251,3.33087,0.710989,0.292943,0.247946,0.595536,0.615498,6.08232,11.108,16.2568,14.5358,11.8683,12.9006
PF3D7_0933400,0.408161,0.300678,0.326043,0,0,0.0819577,1.04254,2.80881,2.25812,2.88081,1.49205,1.00543,1.01051,0.223135,0,0.075221,0,0.891199,3.92912,5.84274,9.22601,7.80036,2.51703,2.60162
PF3D7_0933500,6.92927,4.43511,4.86974,5.4599,7.18672,7.23062,12.5991,18.7221,29.2624,35.6724,35.5038,25.4636,6.80984,4.06757,4.71874,5.8617,6.51875,6.69676,10.0724,16.9876,25.8907,34.8647,55.6705,48.3227
PF3D7_0933600,14.6605,25.8521,46.6866,50.072,53.2098,65.0796,80.9633,82.2581,90.1921,67.7635,42.318,21.5307,10.5094,25.2274,46.1547,54.1815,81.1024,78.6297,93.0328,111.141,104.613,119.693,79.4687,52.6266
PF3D7_0933700,6.30876,2.58192,1.11989,0,0.385635,0.140754,1.79046,8.82073,22.299,41.7401,37.5529,42.8802,5.95007,1.72445,1.14471,0.516737,0.664895,0.218649,0,3.64883,9.68287,21.0768,44.7094,42.9318
PF3D7_0933800,0.429987,0.331841,0.228985,0.157765,0.10138,0.172681,0.458628,1.14737,1.40184,1.27012,1.81187,2.04273,0.304155,0.100743,0.12539,0.135846,0.349591,0.268244,0.525616,0.985894,1.8256,2.25394,2.61916,4.56223
PF3D7_0933900,42.3632,114.263,119.485,94.4937,81.7553,52.6589,53.7287,50.2406,56.9653,35.3837,28.141,20.4291,39.3204,94.3527,125.367,108.31,105.241,54.2543,54.2781,69.9081,63.8944,50.3753,48.5759,45.4699
PF3D7_0934000,1.92673,1.40183,3.4202,6.23145,16.0567,17.596,17.414,14.2692,16.7788,14.1309,9.19308,5.24419,1.06002,0.975288,3.55427,8.65347,12.5222,14.1566,14.6242,11.7319,12.3963,11.6738,7.36789,5.33956
PF3D7_0934100,6.80457,19.5617,38.9769,45.5333,50.012,50.9045,45.4405,39.4517,43.9584,33.071,19.4455,10.4591,6.69161,16.8532,41.179,54.5198,53.6025,53.9941,50.2726,48.253,42.7422,40.6408,31.8006,21.5252
PF3D7_0934200,2.10211,1.29046,0,0.578458,0,0.633148,1.8586,8.67955,6.36003,10.2394,15.2362,13.1612,1.48694,0.861892,0,0,0,0,2.6981,5.01521,5.49951,6.96339,5.74084,8.7384
PF3D7_0934300,13.1382,2.32283,0.839593,0.385639,0.57823,0.211049,7.64093,20.4589,37.9785,36.8829,40.409,33.0108,10.4086,2.01108,1.07275,0.581105,0,0.327846,4.72167,17.3253,42.2362,53.8323,54.4454,62.3339
PF3D7_0934400,70.9209,20.898,5.41892,3.16782,2.03565,12.0118,56.4653,75.1173,87.0026,85.3376,93.7512,84.4386,45.1498,15.6771,2.26596,1.4775,8.77443,16.5432,51.7146,96.5727,129.331,139.23,144.408,165.78
PF3D7_0934500,184.819,191.844,244.173,230.755,283.405,263.455,266.713,205.119,223.376,199.453,220.29,232.846,175.289,185.791,218.088,256.288,332.318,350.158,307.935,289.23,250.996,305.833,289.417,309.479
PF3D7_0934600,188.095,33.1219,8.48269,4.97392,4.10186,1.22494,0.399534,0.333178,0.468748,0.943336,12.0472,175.734,189.387,47.2454,9.96207,3.37275,1.60733,0.422852,0,0.58805,0.141864,0.518151,3.94109,32.8728
PF3D7_0934700,44.4793,51.245,64.0444,82.4099,87.2746,94.6402,65.8142,82.36,77.7863,72.2406,90.5775,141.006,53.0427,45.6834,72.0223,90.8049,81.1088,94.7738,72.4125,58.9953,64.6654,32.9427,77.2165,97.1915
PF3D7_0934800,612.543,111.436,34.4794,11.9872,6.6478,2.69599,6.80024,1.67192,17.4869,124.632,591.226,1579.69,762.948,175.018,31.6096,10.3924,5.51866,2.32666,2.10626,1.87666,9.24204,90.9286,518.18,1255.18
PF3D7_0934900,6.25893,12.2953,12.2215,10.7805,7.2692,4.85256,2.35703,1.76047,1.41274,1.59005,1.46834,1.21343,10.6993,15.9677,13.841,8.6831,6.34907,5.63996,3.79358,2.30022,2.36521,1.24045,0.796452,1.15636
PF3D7_0935000,71.6034,164.477,174.712,166.467,149.869,115.022,76.7382,82.2312,90.5947,103.664,92.0634,70.5527,105.903,156.4,186.823,166.509,49.7037,60.1004,41.0785,34.0251,38.283,34.1688,51.0375,28.6829
PF3D7_0935100,60.7448,141.311,185.581,278.009,214.581,127.11,99.2503,171.609,137.08,172.894,182.158,116.819,140.212,211.484,240.164,240.394,27.2929,41.8842,34.1961,11.0947,12.0444,13.0346,31.5451,21.2644
PF3D7_0935200,20.3276,51.2964,56.6556,61.6324,48.0141,33.1422,20.709,25.2058,27.1168,28.3584,22.4913,18.1886,24.6726,46.4244,63.2577,61.5922,44.9779,35.863,23.75,20.5692,23.1252,14.6582,21.3824,15.2471
PF3D7_0935300,6.05396,14.1225,12.8959,16.104,12.0732,4.55858,7.13691,9.67132,16.4849,12.6382,14.6901,12.4274,3.74703,10.3425,25.0247,11.157,12.9203,3.77672,4.85649,4.59567,6.01855,11.1841,5.06666,4.61379
PF3D7_0935400,1.61967,0.719681,0.328586,0.282985,0.127293,0.0929217,0.454619,1.18284,3.97365,10.4426,8.32213,9.4361,0.927461,0.590298,0.157439,0.0568558,0,0.0481152,0.0329981,0.535301,1.80794,4.83464,13.698,9.5757
PF3D7_0935500,33.1537,62.826,69.3743,60.0843,45.3218,21.3837,20.9897,39.2762,57.9558,63.5518,82.8648,87.855,34.4666,56.0214,63.9847,56.7179,43.0415,24.0253,20.8469,36.1715,50.4647,62.208,104.615,133.828
PF3D7_0935600,2166.68,2270.93,1100.71,576.63,153.392,41.2494,9.23919,3.4082,2.45489,2.12646,5.64851,160.767,2088.82,2471.3,1380.09,655.529,383.5,62.5243,10.8482,41.6757,2.16133,4.93385,6.79062,48.6005
PF3D7_0935700,174.009,293.347,267.548,156.603,93.3122,77.0574,63.0833,22.8088,6.38147,1.22309,7.16374,71.8006,232.497,304.441,274.713,179.238,69.4666,43.6775,42.2373,26.8125,9.442,2.68726,3.40657,12.1776
PF3D7_0935800,229.291,59.0819,22.4712,9.66298,4.6818,2.96454,8.44906,4.60143,38.7444,276.964,1000.94,1323.42,354.913,82.0332,17.4506,5.96451,2.14034,1.08593,1.3102,3.03434,12.6838,141.61,573.725,944.211
PF3D7_0935900,1336.74,2589.3,2789.74,2705.03,1698.85,742.098,91.0799,28.7493,13.3097,5.54395,3.98733,72.9653,1496.09,2881.33,3160.42,2917.24,2072.33,882.142,242.788,139.804,20.8983,21.0733,5.55098,20.3842
PF3D7_0936000,580.45,1277.93,2045.42,1940.63,1430.76,488.954,68.9846,9.18581,4.40575,2.25178,3.56915,28.4804,722.03,1443.43,1891.74,1861.32,2058.61,900.857,187.163,90.2754,8.29655,23.0878,4.48996,16.4784
PF3D7_0936100,10.6175,3.95573,1.16984,2.82098,2.21561,3.82284,10.071,31.8178,79.3758,64.7115,40.1511,16.0834,7.2514,3.20244,1.79366,1.34947,1.38911,1.14201,3.75939,18.4227,38.6201,50.1913,46.9618,19.8868
PF3D7_0936200,11.4825,4.99471,8.21144,19.5002,94.3943,277.47,203.693,85.7913,35.8469,16.3066,4.79712,4.71418,5.56954,4.48379,6.02719,26.1192,99.2684,162.095,200.858,100.187,41.6102,20.8993,12.6013,7.63719
PF3D7_0936300,2017,3676.41,3242.73,2196.68,1428.14,551.759,89.63,20.2431,10.8443,3.87348,4.11303,80.8967,2130.03,3873,3248.1,2392.03,1951.35,952.068,200.457,139.754,18.8299,17.3553,5.13509,32.571
PF3D7_0936400,49.1045,60.5634,45.6141,67.6652,85.6482,48.0678,11.8408,4.27884,3.66596,2.16336,2.11015,4.58182,41.6419,48.5034,46.0176,69.106,42.8721,35.681,10.6238,4.72002,2.33575,0.568749,1.67138,2.16497
PF3D7_0936500,7.26384,29.1683,24.9163,18.4209,7.52216,5.49105,0.83953,0.0420059,0.0738726,0.169903,0.215442,0.438557,10.4274,32.469,32.2718,21.1825,10.9429,5.59772,2.37652,0.834067,0.357714,0.217755,0.301138,0
PF3D7_0936600,209.215,804.725,1097.53,1169.04,960.425,578.826,156.156,36.9973,16.0965,7.55317,4.45157,14.3522,260.906,715.985,1150.5,1243.68,978.868,545.323,207.408,85.8019,21.6512,12.9982,8.79916,8.10632
PF3D7_0936700,30.0126,41.2375,33.4025,29.1999,14.656,6.36502,1.546,0.530428,0.50528,0.0893938,0.425076,4.2457,36.4959,42.5241,35.5654,28.5048,18.872,6.52154,1.05803,4.1446,0.705785,0.515569,0.198053,0.560725
PF3D7_0936800,254.081,964.143,1630.13,2737.32,2981.11,2027.98,423.814,70.6339,36.9917,13.9131,12.5034,20.5216,304.534,919.791,2044.71,3162.73,2831.7,2254.65,894.033,211.871,62.0092,27.2603,14.5031,18.1342
PF3D7_0936900,1.24742,0.54455,0.221433,0.254269,0.305003,4.17463,12.4725,11.7727,2.15664,0.413347,0.279539,0.113807,0.098041,0.151543,0.11317,0.255433,0.65734,4.23681,6.58222,6.49327,2.55276,0.42381,0.488413,0
PF3D7_0937000,0,0.138953,0,0.103811,0.0778278,0,0,0,0,0,0.0713301,0.232321,0.300206,0,0.0577555,0.0521431,0.134187,0.088254,0,0,0,0,0,0.0784106
PF3D7_0937100,0,0,0,0,0.118149,0,0,0,0,0,0,0.176341,0,0,0,0,0,0,0,0,0,0,0,0.119034
PF3D7_0937200,0.707342,1.32006,1.73276,1.24574,0.622622,0.227252,0,0.0834456,0.244583,0,0.035665,0.0580802,0.80055,0.850723,0.808577,0.782147,0,0,0.0605258,0.184099,0,0,0,0.0784106
PF3D7_0937300,0,0,0,0.049516,0,0,0.0530322,0.0530692,0,0.0268315,0.0340231,0.110813,0.0954617,0.0737779,0,0,0,0.0841909,0.230957,0.0585411,0,0,0.0475564,0.149601
PF3D7_0937400,0,0,0,0,0,0,0.0552109,0,0,0.0558677,0,0,0.0993836,0,0,0,0.133268,0.175299,0,0.426623,0,0.0716024,0.0495101,0.155747
PF3D7_0937500,0.407547,0,0.0723449,0,0,0.709231,1.65488,0.507495,0.234867,0.0270092,0.102745,0.278866,0.0960937,0.148533,0,0,0.644284,1.52547,2.90608,1.47322,0.398055,0.138464,0.0957425,0.527071
PF3D7_0937600,0.0657623,0.226076,0.175105,0.349865,0.470322,0.118844,0.025842,0.00646501,0,0.00653735,0,0,0.0465174,0.0719023,0.375871,0.48478,0.405454,0.0820506,0.211018,0.0142632,0,0,0,0.0364495
PF3D7_0937700,0.136754,0.604453,0,0.100352,0.52664,1.97711,2.63321,0.376436,0.236432,0.299081,0.10343,0.729883,0.0967342,0.0747613,0.223324,0.302433,1.16744,2.81533,3.21799,0.533893,0.400707,0.696936,0.722854,0.98537
PF3D7_0937800,3.17537,12.5032,26.1012,29.8325,28.6184,12.7746,3.28096,0.991588,0.465022,0.282237,0.56037,1.05826,3.75234,12.7641,21.4434,33.0808,49.5906,19.8559,6.32124,3.03841,1.19626,0.628262,0.533149,0.786817
PF3D7_1000100,3.17121,8.42671,18.6471,18.3673,18.0692,6.95141,1.51319,0.597535,0.437306,0.499139,1.11832,2.02267,3.12443,8.09035,13.3243,19.8497,27.1435,11.2459,2.91544,1.62944,0.711126,1.00046,0.924589,1.60074
PF3D7_1000200,0,0.066278,0,0,0.0742447,0,0.159096,0,0,0,0.0680461,0,0,0.147556,0,0,0,0.420954,0,0.0585411,0,0,0,0
PF3D7_1000300,0,0,0.0785885,0,0,0.0592646,0,0,0,0,0,0,0,0,0,0,0,0.0920623,0,0,0,0,0,0
PF3D7_1000400,0,0.066278,0.143738,0,0.0742447,0.704566,0.477289,0.106138,0,0.214652,0.136092,0,0,0.147556,0.0550965,0,0.128009,0.420954,0.692871,0.175623,0.112982,0.20633,0.142669,0.598405
PF3D7_1000500,0,0,0.28938,0,0,0.491006,0.3203,0.0801309,0.0469734,0.0540183,0,0.0557731,0.192187,0,0,0,0.128857,0.254245,0.581215,0.294644,0.0568649,0,0.143614,0.150592
PF3D7_1000600,2.79089,1.3021,2.00645,2.09919,4.37585,34.4087,39.3718,13.3892,3.23283,0.971036,0.598059,0.286451,0.987077,0.381433,1.19637,1.74875,11.5155,36.6496,50.7472,32.3845,11.0982,2.34681,1.52438,1.08282
PF3D7_1000700,0.185061,0.181771,0.591315,0.882702,1.42534,3.86462,3.78153,1.01882,0.0639899,0.11038,0,0.0759774,0,0.10117,0.30221,1.29601,0.702145,3.11712,2.29612,1.04359,0.232394,0,0,0
PF3D7_1000800,0,0.0895396,0.0970931,0,0,0.146438,0.286579,0.107542,0.189127,0,0,0,0,0,0,0,0,0.227479,0.234012,0.0790873,0.0763176,0,0,0.101053
PF3D7_1000900,0,0,0.172799,0,0,0,0,0.0212663,0.0373994,0.0215042,0,0,0.0765081,0,0,0,0,0,0,0,0.0452748,0.110243,0,0
PF3D7_1001000,1.50059,0.982605,1.19868,5.96456,50.9081,142.321,148.499,88.5617,38.7421,13.1271,5.10714,2.77231,1.06145,0.683622,0.612625,7.46677,19.4525,45.4023,70.1932,32.8718,20.2049,7.51993,1.67449,0.693099
PF3D7_1001100,953.852,1320.56,535.118,117.946,24.2259,15.6971,14.6747,8.3405,6.49293,3.00603,2.45383,55.893,949.877,1223.34,630.536,157.504,35.2166,13.8929,14.5487,10.5504,9.63316,2.71626,2.97718,10.4983
PF3D7_1001200,62.432,17.296,19.6075,19.3826,94.2327,511.091,1278.25,1880.63,1365,1002.24,494.381,239.229,52.0882,13.1271,1.96064,7.08046,54.6634,231.689,423.265,416.644,440.917,326.328,253.284,79.8547
PF3D7_1001300,1.94413,1.05026,0.310597,0.998638,0.320864,0.0780751,1.29874,8.37127,8.26848,8.34898,4.90126,2.3945,1.10015,1.06282,0.873073,0.859891,1.47525,0.485131,2.16261,5.31295,9.43998,6.83637,2.87735,2.26287
PF3D7_1001400,282.339,459.162,541.09,722.359,639.15,244.004,49.8851,19.8206,12.3445,3.97409,1.98663,20.6935,313.235,441.038,542.555,765.83,531.193,217.921,73.0613,36.1209,15.6882,8.8644,2.0657,5.11335
PF3D7_1001500,6014.12,9560.1,17274.4,16598.1,18938.7,9750.4,1949.89,268.476,98.2626,39.0691,25.1514,206.449,5610.64,9808.93,13523.9,15673.4,24038,17834.6,5766.58,1887.11,274.186,295.813,44.7438,125.114
PF3D7_1001600,87.4905,43.0833,17.9901,9.32309,4.80025,5.58763,50.7828,108.209,221.999,373.282,434.895,433.672,114.933,48.5065,18.2685,7.19272,3.46713,5.36976,28.4271,72.7579,125.637,261.756,513.377,401.927
PF3D7_1001700,247.357,639.083,657.759,559.365,361.863,131.456,55.7289,90.1364,118.673,137.701,211.765,210.892,427.072,636.351,698.901,597.253,195.13,112.262,44.6246,49.268,53.9276,75.5307,99.0776,99.2836
PF3D7_1001800,309.877,481.916,319.971,181.305,74.5982,25.1792,13.4464,20.4345,28.8081,36.5936,85.6769,126.959,428.015,519.369,395.147,199.447,49.3912,16.7062,9.09313,14.6589,16.7255,24.9122,45.7606,53.0103
PF3D7_1001900,997.063,1309.09,1084.42,743.684,348.012,142.51,76.356,65.6426,54.5646,35.0031,18.3081,147.059,1295.47,1464.41,1184.31,787.526,276.09,121.953,60.9644,57.6393,40.5858,29.5075,21.9249,23.389
PF3D7_1002000,124.109,268.366,148.546,49.6556,7.13096,2.25434,0.641709,0.301011,0.458784,0.20292,0.128654,12.6126,187.78,274.406,177.006,54.2842,9.97144,2.6742,0.698667,3.58612,0.213613,0.624169,0.215794,1.64052
PF3D7_1002100,2567.78,2589.58,1714.93,810.297,335.68,107.635,35.4785,28.0078,38.1112,26.195,22.3029,205.256,2559.29,2985.9,1737.51,914.346,456.829,136.974,49.5839,79.3378,39.8328,47.8284,32.9432,76.6955
PF3D7_1002200,13.1833,16.4402,12.1723,11.7541,18.1688,70.8681,68.4781,69.1894,54.7016,42.1159,31.1373,18.1953,15.0223,16.7017,16.1648,13.4829,24.668,41.795,67.9341,42.5483,41.0017,18.2753,17.8847,10.0752
PF3D7_1002300,0.678156,0.333049,1.20382,1.78321,1.55451,1.40711,1.02154,2.82231,1.52419,0.561789,0.31344,0.278419,0.1599,0.803263,1.61503,1.54141,0.75046,0.987145,0.822069,1.0296,1.2301,0.691212,0.119486,0.062646
PF3D7_1002400,1561.76,1418.61,921.877,601.669,455.777,359.851,347.757,270.492,301.794,250.361,186.947,171.564,1203.16,1616.9,946.338,648.215,741.642,569.622,533.894,531.816,500.949,418.019,404.898,324.495
PF3D7_1002500,22.2125,5.03483,4.91361,14.2937,35.3442,51.3269,64.4577,61.412,67.7073,53.6064,33.9441,26.7971,24.6561,5.04411,6.69668,16.3744,22.69,27.0747,55.266,49.8075,56.3598,45.4545,47.446,25.5702
PF3D7_1002600,2.78606,0.829249,0.359681,0.371717,0.650248,1.69525,3.7489,8.831,8.31987,11.9176,10.4506,6.68963,2.68737,1.29232,0.241272,0.248945,1.28129,2.73876,7.00743,8.97249,12.8284,12.4774,6.60461,5.75567
PF3D7_1002700,5.70832,7.16939,10.3656,14.2146,10.734,6.18205,4.41274,10.3404,17.9907,28.3078,33.2173,29.8709,6.68558,6.36919,9.70389,14.6245,8.34368,7.73516,3.32306,5.45974,11.2421,12.2326,25.7212,24.5073
PF3D7_1002800,0.99719,0.638134,0.386214,0.476747,0.39898,1.05578,4.23918,8.47834,9.04853,8.44704,5.64502,3.68459,0.598496,0.313873,0.234397,0.367549,0.229301,0.62209,2.48226,3.60469,6.41299,4.28115,4.13156,2.36156
PF3D7_1002900,122.123,289.158,373.863,270.098,203.057,87.1284,41.8233,82.0954,142.252,169.283,189.716,167.5,188.212,318.148,350.117,291.703,127.486,66.3963,40.2814,56.2301,87.3886,120.997,252.677,210.627
PF3D7_1003000,22.2035,5.35183,1.43269,1.11204,0.449635,0.246169,0.428225,0.200871,0.588761,6.43886,47.7258,136.847,36.3738,7.65158,1.33468,0.376558,0.258413,0.212446,0.160268,0.118177,0.327861,2.0826,19.2845,61.0231
PF3D7_1003100,14.1573,4.86697,0.753934,0.519441,0,0.568551,7.23225,22.8254,49.4423,42.5024,50.6819,30.2241,18.0257,6.19166,2.31193,1.04364,1.34287,1.76639,7.26848,27.0212,61.0389,103.174,82.3159,93.3777
PF3D7_1003200,9.94195,1.37323,1.15817,0.797949,1.88014,12.1027,22.7083,32.559,24.4936,19.7664,14.177,8.54605,3.07673,1.18893,0.887878,0.8016,1.76817,11.2415,21.4007,27.2235,26.4001,21.8501,19.3782,11.1931
